Date,Month,Year,OUT,TOT,YOLO,SAC,MISC,SJR,XGEO,EXPORT
4/29/2018,4,2018,15654,19470,274,13700,209,4250,3050,1843
4/30/2018,4,2018,15498,19206,294,13300,204,4390,2950,1735
5/1/2018,5,2018,14153,18520,313,12400,182,4580,2870,2392
5/2/2018,5,2018,14831,18526,318,11800,181,5100,2780,1729
5/3/2018,5,2018,15066,18792,325,11700,185,5530,2660,1718
5/4/2018,5,2018,15374,19140,332,11400,201,5990,2520,1717
5/5/2018,5,2018,14977,18745,365,10600,219,6070,2370,1721
5/6/2018,5,2018,14723,18545,382,10300,221,6150,2270,1748
5/7/2018,5,2018,13965,18900,428,10300,215,6490,2240,2802
5/8/2018,5,2018,13823,18663,448,9820,206,6750,2190,2728
5/9/2018,5,2018,13934,18708,455,9590,206,7030,2240,2622
5/10/2018,5,2018,14591,19345,446,10300,205,6990,2440,2593
5/11/2018,5,2018,14599,19627,435,11500,210,6100,2620,2820
5/12/2018,5,2018,11981,18184,448,10700,215,5460,2640,3938
5/13/2018,5,2018,10948,17169,407,9750,217,5440,2520,3952
5/14/2018,5,2018,10565,16148,404,8880,212,5310,2400,3276
5/15/2018,5,2018,9443,15143,392,8230,205,5140,2310,3394
5/16/2018,5,2018,10018,14822,400,8170,217,5050,2260,2454
5/17/2018,5,2018,9753,14629,418,8030,218,5130,2300,2477
5/18/2018,5,2018,10073,14961,443,8050,220,5190,2340,2499
5/19/2018,5,2018,8670,15258,451,8350,221,5150,2370,4151
5/20/2018,5,2018,9034,15681,430,8790,215,5170,2400,4146
5/21/2018,5,2018,9095,15741,467,8830,210,5220,2400,4138
5/22/2018,5,2018,9702,15651,492,9190,195,5010,2490,3405
5/23/2018,5,2018,10417,16411,474,10500,184,4580,2680,3396
5/24/2018,5,2018,11818,17135,435,11500,208,4350,2740,2664
5/25/2018,5,2018,13885,18026,443,12400,239,4300,2470,2800
5/26/2018,5,2018,14529,18675,433,13100,227,4260,2320,2814
5/27/2018,5,2018,15187,19394,418,13900,206,4220,2430,2813
5/28/2018,5,2018,15708,19985,470,14600,202,4080,2550,2831
5/29/2018,5,2018,15605,19878,495,14700,207,3870,2950,2793
5/30/2018,5,2018,14085,19294,553,14300,209,3640,3250,2303
5/31/2018,5,2018,12751,18898,546,14300,210,3260,3160,3188
6/1/2018,6,2018,11739,18009,492,13800,225,2950,2740,3273
6/2/2018,6,2018,9830,16950,503,13000,251,2710,2310,4072
6/3/2018,6,2018,8737,15933,490,12200,233,2530,2210,4088
6/4/2018,6,2018,7774,15312,526,11900,227,2190,2430,4393
6/5/2018,6,2018,7784,15303,594,12000,240,1760,2780,4318
6/6/2018,6,2018,7811,15331,621,12000,221,1490,2840,4271
6/7/2018,6,2018,7975,15282,621,12100,212,1480,2810,4000
6/8/2018,6,2018,7178,15213,610,12000,232,1680,2460,4677
6/9/2018,6,2018,7466,15224,582,12000,243,1890,2240,4359
6/10/2018,6,2018,7219,15002,535,11900,245,1980,2310,4331
6/11/2018,6,2018,6804,14601,525,11500,231,1990,2680,4311
6/12/2018,6,2018,6346,14290,542,11100,216,1770,2960,4398
6/13/2018,6,2018,6704,14197,570,10800,222,1670,2940,3908
6/14/2018,6,2018,6365,13962,661,10700,262,1500,2910,3950
6/15/2018,6,2018,5918,13566,653,10600,260,1430,2540,3951
6/16/2018,6,2018,5453,13181,605,10500,251,1410,2190,3985
6/17/2018,6,2018,5603,13470,566,10900,226,1470,5360,4058
6/18/2018,6,2018,6061,13902,553,11300,221,1480,5380,3992
6/19/2018,6,2018,7574,13742,552,11400,238,1250,5430,2276
6/20/2018,6,2018,7748,13956,574,11700,263,1120,5570,2271
6/21/2018,6,2018,7597,14313,565,12100,274,1080,5770,2719
6/22/2018,6,2018,7364,14605,567,12400,258,1090,5960,3206
6/23/2018,6,2018,7955,15193,573,13100,221,1010,6320,3184
6/24/2018,6,2018,7314,15410,547,13300,197,1080,6520,3993
6/25/2018,6,2018,7636,15810,582,13700,193,1050,6410,4015
6/26/2018,6,2018,6737,15502,595,13600,189,842,6480,4625
6/27/2018,6,2018,6540,14955,623,13100,190,760,6350,4262
6/28/2018,6,2018,6943,14558,643,12700,222,714,6120,3434
6/29/2018,6,2018,7095,14336,608,12500,249,697,6010,2976
6/30/2018,6,2018,6258,13807,598,12000,259,675,5920,3249
7/1/2018,7,2018,4912,13389,561,11700,240,730,5810,4203
7/2/2018,7,2018,5334,13769,574,12000,232,767,5790,4188
7/3/2018,7,2018,5289,13770,589,12100,226,739,5770,4206
7/4/2018,7,2018,5381,13833,594,12200,219,709,5710,4176
7/5/2018,7,2018,5571,14016,594,12400,230,699,5810,4115
7/6/2018,7,2018,5942,14346,554,12800,250,653,6090,4059
7/7/2018,7,2018,6047,14595,552,13100,232,626,6310,4206
7/8/2018,7,2018,6175,14717,533,13300,197,604,6540,4203
7/9/2018,7,2018,6644,15187,574,13700,188,644,6700,4189
7/10/2018,7,2018,6868,15404,605,14000,182,539,6930,4184
7/11/2018,7,2018,7502,16056,630,14700,182,467,7230,4205
7/12/2018,7,2018,8153,17069,634,15700,208,453,7450,4564
7/13/2018,7,2018,7933,17678,613,16300,225,452,7630,5400
7/14/2018,7,2018,7015,17755,612,16300,234,517,7760,6392
7/15/2018,7,2018,7187,17863,563,16400,235,574,7800,6316
7/16/2018,7,2018,7709,18273,563,16800,204,614,7830,6215
7/17/2018,7,2018,7479,18291,601,16900,191,511,7790,6463
7/18/2018,7,2018,7561,18380,627,17000,190,476,7770,6479
7/19/2018,7,2018,6794,18210,641,16800,205,479,7710,7067
7/20/2018,7,2018,6726,18090,607,16700,228,471,7620,7060
7/21/2018,7,2018,6675,18073,574,16700,235,481,7590,7099
7/22/2018,7,2018,6582,17967,509,16600,222,553,7560,7071
7/23/2018,7,2018,6700,17945,555,16500,181,626,7570,6937
7/24/2018,7,2018,6457,17826,553,16500,195,496,7620,7058
7/25/2018,7,2018,6454,17742,536,16500,206,419,7640,7033
7/26/2018,7,2018,6978,17746,549,16500,217,400,7740,6512
7/27/2018,7,2018,7192,18028,572,16700,225,452,7800,6576
7/28/2018,7,2018,7363,18136,577,16800,216,465,7680,6573
7/29/2018,7,2018,7073,18341,555,16900,214,593,7640,7065
7/30/2018,7,2018,6865,18697,563,17200,214,642,7730,7628
7/31/2018,7,2018,5644,19038,595,17600,178,586,7830,9252
8/1/2018,8,2018,6481,19373,599,18000,181,513,7910,8746
8/2/2018,8,2018,7543,19733,564,18400,215,474,8010,8048
8/3/2018,8,2018,6556,19706,560,18400,230,434,7980,9052
8/4/2018,8,2018,6443,19600,577,18300,214,429,8000,9057
8/5/2018,8,2018,7218,20354,518,19100,179,478,8240,9069
8/6/2018,8,2018,7375,20980,525,19700,161,514,8550,9551
8/7/2018,8,2018,6174,21248,541,20000,181,446,8810,11060
8/8/2018,8,2018,5954,21332,568,20100,182,400,8910,11358
8/9/2018,8,2018,6402,21467,599,20200,179,406,9030,11102
8/10/2018,8,2018,5950,21279,565,20000,182,447,9080,11372
8/11/2018,8,2018,6112,21102,538,19800,188,493,9010,11077
8/12/2018,8,2018,6169,21064,508,19700,205,570,8910,10978
8/13/2018,8,2018,6286,20923,529,19500,194,618,8830,10768
8/14/2018,8,2018,6120,20499,521,19200,165,533,8750,10564
8/15/2018,8,2018,5892,20059,508,18900,149,429,8550,10354
8/16/2018,8,2018,5475,19777,507,18600,163,430,8250,10539
8/17/2018,8,2018,4311,19404,476,18200,187,464,8030,11325
8/18/2018,8,2018,4150,18909,434,17700,196,528,7900,11038
8/19/2018,8,2018,3989,18606,383,17300,196,678,7820,10940
8/20/2018,8,2018,4053,18578,417,17200,173,735,7770,10846
8/21/2018,8,2018,4623,18575,435,17300,145,639,7750,10326
8/22/2018,8,2018,4696,18791,471,17500,153,611,7860,10521
8/23/2018,8,2018,5071,18775,481,17500,180,557,7910,10129
8/24/2018,8,2018,4943,19099,462,17800,199,581,8000,10636
8/25/2018,8,2018,5584,19398,483,18000,190,669,8050,10348
8/26/2018,8,2018,5533,19270,473,17800,169,772,8090,10317
8/27/2018,8,2018,5370,19079,522,17600,163,737,8080,10292
8/28/2018,8,2018,5249,19071,777,17400,159,677,7890,10452
8/29/2018,8,2018,5926,19233,801,17600,151,623,7840,9998
8/30/2018,8,2018,6436,19522,809,17900,157,599,7880,9823
8/31/2018,8,2018,6470,19728,771,18100,186,613,7980,10045
9/1/2018,9,2018,5534,19738,738,18000,199,742,7960,11033
9/2/2018,9,2018,5192,19617,687,17800,182,823,7910,11244
9/3/2018,9,2018,5125,19407,668,17600,164,830,7830,11152
9/4/2018,9,2018,5327,19263,718,17500,162,737,7790,10862
9/5/2018,9,2018,6577,19453,886,17600,160,648,7820,9846
9/6/2018,9,2018,7362,19865,979,18000,174,625,8000,9540
9/7/2018,9,2018,6561,19741,965,17900,196,614,8150,10257
9/8/2018,9,2018,6381,19601,894,17800,208,634,8210,10350
9/9/2018,9,2018,6273,19588,788,17800,180,758,8240,10441
9/10/2018,9,2018,6572,19626,791,17800,150,817,8200,10223
9/11/2018,9,2018,6100,19392,800,17700,141,688,8160,10520
9/12/2018,9,2018,6467,19496,847,17800,154,641,8100,10315
9/13/2018,9,2018,6742,19806,864,17900,169,775,8050,10401
9/14/2018,9,2018,6269,19688,837,17600,184,907,7910,10805
9/15/2018,9,2018,6293,19584,901,17300,167,1050,7750,10730
9/16/2018,9,2018,6131,19643,903,17300,140,1120,7510,10926
9/17/2018,9,2018,6087,19420,847,17000,124,1260,7390,10811
9/18/2018,9,2018,5935,19039,835,16800,126,1190,7320,10633
9/19/2018,9,2018,5892,18846,796,16700,147,1130,7390,10540
9/20/2018,9,2018,5904,18734,710,16500,169,1280,7470,10405
9/21/2018,9,2018,5509,18303,601,16200,161,1270,7510,10424
9/22/2018,9,2018,5749,18099,525,16100,140,1270,7430,10040
9/23/2018,9,2018,5636,17989,464,15800,134,1360,7320,10036
9/24/2018,9,2018,5636,17746,456,15500,141,1360,7250,9831
9/25/2018,9,2018,6053,17547,411,15400,141,1300,7230,9275
9/26/2018,9,2018,6265,17589,365,15500,134,1270,7180,9102
9/27/2018,9,2018,6904,17803,392,15300,131,1270,7150,8725
9/28/2018,9,2018,6562,18161,369,15300,128,1240,7000,9423
9/29/2018,9,2018,6082,18233,332,15400,137,1180,6850,10061
9/30/2018,9,2018,5228,17972,286,15400,127,1210,6830,10619
10/1/2018,10,2018,4654,17209,59,15200,125,1210,6820,10429
10/2/2018,10,2018,4316,16508,54,14900,123,1140,6740,10109
10/3/2018,10,2018,9816,16208,53,14600,121,1130,6730,10322
10/4/2018,10,2018,10832,16422,52,14200,123,1310,6590,9511
10/5/2018,10,2018,10464,16472,49,13800,123,1330,6420,9978
10/6/2018,10,2018,10029,16278,47,13600,110,1270,6270,10218
10/7/2018,10,2018,9934,15775,48,13300,99,1320,6020,9859
10/8/2018,10,2018,3230,14509,50,12300,108,1380,6040,9339
10/9/2018,10,2018,2641,13312,50,11500,115,1300,6120,8741
10/10/2018,10,2018,3948,13113,48,11400,114,1220,2320,7287
10/11/2018,10,2018,5293,13701,47,11600,107,1200,2300,6523
10/12/2018,10,2018,5027,13920,47,11400,91,1220,2250,7009
10/13/2018,10,2018,3508,13380,46,11100,67,1240,2170,7991
10/14/2018,10,2018,3406,13103,45,11100,51,1290,5140,7869
10/15/2018,10,2018,3284,12596,45,10900,28,1280,4960,7478
10/16/2018,10,2018,3410,12172,45,10600,20,1200,5070,6934
10/17/2018,10,2018,3374,12076,46,10500,19,1180,5050,6873
10/18/2018,10,2018,4917,12885,48,10500,18,1610,5020,6197
10/19/2018,10,2018,5155,13910,49,10500,18,2260,5050,6977
10/20/2018,10,2018,4193,13935,50,10400,18,2550,5130,7958
10/21/2018,10,2018,4272,14151,50,10300,30,3150,5180,8089
10/22/2018,10,2018,3859,13846,49,10300,46,3110,5190,8207
10/23/2018,10,2018,3620,13244,46,10200,58,2630,5080,7894
10/24/2018,10,2018,3979,12554,44,9910,58,2190,5030,6836
10/25/2018,10,2018,4488,12882,43,9580,58,2460,4870,6668
10/26/2018,10,2018,4466,13542,42,9060,160,3170,4580,7342
10/27/2018,10,2018,3525,12941,43,8510,210,3230,4280,7691
10/28/2018,10,2018,3748,12644,43,8370,209,3370,4070,7161
10/29/2018,10,2018,4213,12339,42,8760,208,2960,4130,6450
10/30/2018,10,2018,3783,11986,84,8910,208,2460,4310,6521
10/31/2018,10,2018,3793,11692,102,8890,208,2140,4370,6212
11/1/2018,11,2018,4964,12363,109,8980,208,2390,4450,5717
11/2/2018,11,2018,5205,13091,108,9110,208,2840,4560,6205
11/3/2018,11,2018,4752,12822,106,9190,208,2710,4670,6380
11/4/2018,11,2018,4420,12548,107,8910,209,3010,1970,6437
11/5/2018,11,2018,3744,11842,109,8770,204,2490,2290,6410
11/6/2018,11,2018,4275,11391,84,8560,204,2140,2490,5431
11/7/2018,11,2018,3759,10665,73,8330,201,1840,2440,5222
11/8/2018,11,2018,4216,10371,70,8280,192,1630,2250,4525
11/9/2018,11,2018,4033,9868,69,7850,151,1520,1940,4209
11/10/2018,11,2018,4075,9308,69,7460,67,1430,1630,3601
11/11/2018,11,2018,3916,9188,67,7440,22,1370,3850,3640
11/12/2018,11,2018,4106,9365,67,7540,23,1320,1620,3629
11/13/2018,11,2018,4248,9316,67,7670,25,1260,1800,3433
11/14/2018,11,2018,4945,9307,67,7810,26,1200,2070,2730
11/15/2018,11,2018,4939,9307,71,7890,27,1100,2090,2681
11/16/2018,11,2018,4806,9477,80,7990,29,1110,1870,2985
11/17/2018,11,2018,4752,9627,87,8130,34,1110,1720,3178
11/18/2018,11,2018,5026,9747,94,8240,29,1120,1790,3026
11/19/2018,11,2018,5073,9964,103,8450,23,1120,2190,3198
11/20/2018,11,2018,5309,10550,113,9000,23,1140,2500,3495
11/21/2018,11,2018,9217,11490,123,9750,92,1140,2270,3506
11/22/2018,11,2018,11100,12242,146,10400,192,1230,2110,3980
11/23/2018,11,2018,15863,13111,97,11300,106,1270,5650,3984
11/24/2018,11,2018,16718,13951,63,12200,20,1270,5990,3968
11/25/2018,11,2018,17110,14389,54,12600,20,1270,6050,3963
11/26/2018,11,2018,15122,14390,50,12700,22,1270,6030,2974
11/27/2018,11,2018,14115,14301,49,12600,50,1280,6070,2466
11/28/2018,11,2018,12394,14255,50,12500,134,1290,6050,2487
11/29/2018,11,2018,16332,15454,73,13300,179,1390,2440,4102
11/30/2018,11,2018,18301,18000,90,15400,265,1660,3040,4628
12/1/2018,12,2018,18936,19838,83,17100,397,1740,3670,7157
12/2/2018,12,2018,19527,21362,263,18500,401,1730,3950,7859
12/3/2018,12,2018,15567,20201,201,17600,193,1780,3880,8370
12/4/2018,12,2018,7161,17987,96,15700,21,1790,3710,10152
12/5/2018,12,2018,6241,16413,71,14200,22,1750,3510,10138
12/6/2018,12,2018,4741,15305,70,13200,23,1650,3320,9155
12/7/2018,12,2018,4589,14706,60,12700,23,1560,3220,8658
12/8/2018,12,2018,4101,14218,52,12300,23,1490,3130,8656
12/9/2018,12,2018,3848,13462,47,11600,23,1440,3030,8156
12/10/2018,12,2018,3013,12894,45,11100,23,1380,2920,7684
12/11/2018,12,2018,3994,12945,46,11200,21,1340,2840,6755
12/12/2018,12,2018,5001,12889,46,11200,19,1290,2750,5691
12/13/2018,12,2018,4347,12245,45,10600,22,1250,2660,5701
12/14/2018,12,2018,3711,11603,49,10000,23,1200,2590,5695
12/15/2018,12,2018,3811,11672,52,10100,23,1170,2590,5662
12/16/2018,12,2018,8443,12199,57,10600,23,1160,2720,5685
12/17/2018,12,2018,13693,14479,85,12700,23,1280,3050,5695
12/18/2018,12,2018,17325,18061,69,16200,23,1390,3570,5695
12/19/2018,12,2018,20395,23612,227,21600,23,1390,4350,8176
12/20/2018,12,2018,20158,23864,162,21900,23,1420,4530,8665
12/21/2018,12,2018,13092,20665,80,18800,41,1400,4130,8684
12/22/2018,12,2018,8407,18445,68,16600,73,1360,3820,8170
12/23/2018,12,2018,8108,17578,60,15800,74,1300,3690,7652
12/24/2018,12,2018,10426,17357,62,15600,74,1250,3680,7635
12/25/2018,12,2018,13182,17770,80,15800,74,1250,3650,7632
12/26/2018,12,2018,14638,19425,70,17500,74,1240,3770,7603
12/27/2018,12,2018,17273,22035,59,20300,43,1200,4170,7629
12/28/2018,12,2018,16232,21566,53,19900,22,1190,4140,8201
12/29/2018,12,2018,10896,19154,48,17500,22,1200,3790,8652
12/30/2018,12,2018,6572,17215,48,15600,22,1180,3540,8796
12/31/2018,12,2018,4972,15996,53,14400,21,1160,3370,9227
1/1/2019,1,2019,7335,14763,48,13200,20,1140,3170,5732
1/2/2019,1,2019,6445,14049,46,12500,23,1130,3070,5957
1/3/2019,1,2019,6425,13830,45,12300,28,1110,3070,5808
1/4/2019,1,2019,6273,13435,49,11900,29,1110,3060,5615
1/5/2019,1,2019,7534,13354,59,11800,29,1110,3000,5697
1/6/2019,1,2019,17086,15286,410,13200,29,1120,3040,5694
1/7/2019,1,2019,21143,19296,251,17100,30,1200,3660,5697
1/8/2019,1,2019,27350,25543,293,23300,30,1260,4560,5736
1/9/2019,1,2019,33043,30357,774,27700,29,1280,5220,5824
1/10/2019,1,2019,34476,32939,952,29700,29,1350,5530,5876
1/11/2019,1,2019,30476,36471,1369,32900,29,1380,5980,5844
1/12/2019,1,2019,31082,37090,1669,33400,29,1340,6080,5905
1/13/2019,1,2019,28056,34060,1449,30700,29,1300,5700,5903
1/14/2019,1,2019,23061,30041,778,27400,29,1290,5180,6010
1/15/2019,1,2019,21963,27349,413,25000,29,1290,4800,6023
1/16/2019,1,2019,29871,29387,1500,25400,29,1390,4830,5934
1/17/2019,1,2019,42727,42029,2363,33100,38,1570,5880,5949
1/18/2019,1,2019,55622,55133,5469,43900,479,2250,7400,6206
1/19/2019,1,2019,60820,60404,4469,50500,962,2620,8370,6510
1/20/2019,1,2019,63088,64138,4059,55100,973,2290,9060,6599
1/21/2019,1,2019,59438,66177,4059,56000,977,2330,9320,6608
1/22/2019,1,2019,57455,64484,4119,55100,984,2280,9240,6669
1/23/2019,1,2019,55931,62900,4069,54400,769,2100,9100,6659
1/24/2019,1,2019,52972,59740,4337,51600,426,1880,8700,6230
1/25/2019,1,2019,45970,53111,4033,45800,171,1710,7870,6144
1/26/2019,1,2019,39495,46526,3763,39800,94,1580,6950,6034
1/27/2019,1,2019,34109,41093,3293,35000,94,1490,6230,6034
1/28/2019,1,2019,30192,37178,2783,31700,94,1430,5680,6040
1/29/2019,1,2019,26921,33940,2513,28800,96,1390,5220,6072
1/30/2019,1,2019,23880,31055,2053,26300,101,1370,4800,6227
1/31/2019,1,2019,21333,28419,1423,24300,101,1360,4470,6189
2/1/2019,2,2019,23967,26542,799,23000,101,1340,4240,3053
2/2/2019,2,2019,23893,27413,807,22900,103,1440,4290,5833
2/3/2019,2,2019,32316,34093,1281,26800,110,2340,4830,5693
2/4/2019,2,2019,52755,50875,2631,36200,503,4720,6090,6393
2/5/2019,2,2019,60563,60057,3336,45100,1520,5170,7340,7766
2/6/2019,2,2019,64958,66108,3703,51900,1939,5290,8370,8046
2/7/2019,2,2019,65262,68316,3493,55200,1823,5130,8990,8118
2/8/2019,2,2019,64554,65593,3410,53500,1498,4730,8900,6330
2/9/2019,2,2019,58571,61183,3456,49300,1495,4490,8260,6299
2/10/2019,2,2019,59728,60480,3476,45700,1524,5000,7650,6093
2/11/2019,2,2019,57442,58197,3377,44000,2241,5480,7300,6096
2/12/2019,2,2019,59357,59380,3248,44600,2965,6000,7340,6511
2/13/2019,2,2019,71463,68769,4201,50000,3559,6030,8020,8608
2/14/2019,2,2019,94752,93972,11711,61600,3989,6210,9610,8689
2/15/2019,2,2019,130451,129533,31668,75200,4065,7110,11600,8550
2/16/2019,2,2019,153887,153043,50456,81000,4575,8940,12600,8852
2/17/2019,2,2019,154067,155139,52878,79800,4953,10700,12600,9852
2/18/2019,2,2019,134533,143046,45061,75500,4905,11600,12300,10646
2/19/2019,2,2019,112538,122718,29159,72000,4025,12200,11800,11395
2/20/2019,2,2019,95024,107109,18662,68700,2121,12700,11100,11696
2/21/2019,2,2019,84077,96748,14341,63400,1081,13200,10500,12003
2/22/2019,2,2019,76770,89755,12028,58700,792,13800,9760,12088
