Date,Station,Year,Latitude,Longitude,Temperature,Chlorophyll,Secchi,DON,DissOrthophos,TotPhos,DissSilica,TKN,Salinity,DissNitrateNitrite,DissAmmonia,DissAmmonia_uM
2020-10-08T07:00:00Z,MD10A,2020,38.04226,-121.4199,22.14,1.7,224,0.2,0.05,0.06,10.4,0.3,0.09941947444349626,0.08,NA,NA
2020-11-06T08:00:00Z,MD10A,2020,38.04226,-121.4199,16.4,1.16,376,0.22,0.067,0.07,7,0.3,0.14675986653327913,0.35,NA,NA
1975-02-03T08:00:00Z,P8,1975,37.97817,-121.3823,9,20.38,71,0.6,0.13,0.22,12.2,0.9,0.24434945727657117,NA,NA,NA
1975-03-18T07:00:00Z,P8,1975,37.97817,-121.3823,11,7.41,33,0.5,0.16,0.18,14.6,0.8,0.1593999399668588,0.62,NA,NA
1975-04-01T07:00:00Z,P8,1975,37.97817,-121.3823,12,12.35,36,0.3,0.11,0.19,15,0.5,0.1496737561621131,0.59,NA,NA
1975-04-16T07:00:00Z,P8,1975,37.97817,-121.3823,15,20.07,43,0.4,0.11,0.17,13,0.6,0.18869928689705115,0.82,NA,NA
1975-05-01T07:00:00Z,P8,1975,37.97817,-121.3823,17,40.14,43,0.3,0.23,0.28,12,0.9,0.2646830601420356,NA,NA,NA
1975-05-15T07:00:00Z,P8,1975,37.97817,-121.3823,20,40.91,43,0.3,0.21,0.3,12,0.8,0.21718908138030302,0.54,NA,NA
1975-06-03T07:00:00Z,P8,1975,37.97817,-121.3823,22,33.96,41,0.4,0.14,0.24,9.2,0.8,0.1584264076529938,0.37,NA,NA
1975-06-17T07:00:00Z,P8,1975,37.97817,-121.3823,22,15.44,36,0.2,0.1,0.15,11,0.4,0.08789225478683427,0.39,NA,NA
1975-07-01T07:00:00Z,P8,1975,37.97817,-121.3823,23,13.12,43,0.3,0.14,0.2,11,0.5,0.19850519888247894,0.96,NA,NA
1975-07-15T07:00:00Z,P8,1975,37.97817,-121.3823,24,40.91,51,0.7,0.13,0.16,8.2,0.8,0.27015057693541633,0.79,NA,NA
1975-08-12T07:00:00Z,P8,1975,37.97817,-121.3823,26,67.93,33,0.8,0.09,0.15,2.3,0.9,0.20390666260109552,0.15,NA,NA
1975-08-25T07:00:00Z,P8,1975,37.97817,-121.3823,25,37.05,41,0.7,0.24,0.39,2,1.2,0.2731349848470945,0.57,NA,NA
1975-09-11T07:00:00Z,P8,1975,37.97817,-121.3823,24,33.96,46,0.8,0.32,0.46,9.1,1.1,0.3000606027940634,1.45,NA,NA
1975-09-26T07:00:00Z,P8,1975,37.97817,-121.3823,24,17.75,56,0.6,0.24,0.39,16,0.8,0.24633002546664814,1.39,NA,NA
1975-10-09T07:00:00Z,P8,1975,37.97817,-121.3823,20,42.45,48,0.6,0.12,0.24,15,1.2,0.1926193243967591,0.81,NA,NA
1975-10-23T07:00:00Z,P8,1975,37.97817,-121.3823,16,17.6,51,0.3,0.05,0.15,12,0.8,0.12399744612802562,0.37,NA,NA
1975-11-26T08:00:00Z,P8,1975,37.97817,-121.3823,12,20.69,69,NA,0.13,0.24,15,0.5,0.22655628199264363,0.88,NA,NA
1975-12-23T08:00:00Z,P8,1975,37.97817,-121.3823,9,2.28,76,0.3,0.15,0.23,14,0.5,0.2019418250084031,0.74,NA,NA
1976-01-22T08:00:00Z,P8,1976,37.97817,-121.3823,10,15.75,61,0.3,0.17,0.31,12,0.7,0.2132499863926193,0.87,NA,NA
1976-02-19T08:00:00Z,P8,1976,37.97817,-121.3823,11,3.83,66,0.5,0.32,0.34,18,1,0.38200644046683974,1.63,NA,NA
1976-03-09T08:00:00Z,P8,1976,37.97817,-121.3823,13,12.35,66,0.4,0.27,0.27,21,1,0.4042860802170621,2.03,NA,NA
1976-03-22T08:00:00Z,P8,1976,37.97817,-121.3823,16,20.84,51,0.4,0.16,0.16,17,0.8,0.3065599996416338,1.3,NA,NA
1976-04-06T08:00:00Z,P8,1976,37.97817,-121.3823,14,56.35,58,0.4,0.14,0.31,15,1.1,0.3396561437486651,1.3,NA,NA
1976-04-20T08:00:00Z,P8,1976,37.97817,-121.3823,17,74.1,43,0.5,0.35,0.49,14,3.4,0.391619322357647,1.8,NA,NA
1976-05-06T07:00:00Z,P8,1976,37.97817,-121.3823,18,129.68,30,0.5,0.16,0.31,4.2,1.1,0.29306866268153114,0.78,NA,NA
1976-05-20T07:00:00Z,P8,1976,37.97817,-121.3823,22,40.91,56,0.4,0.2,0.36,1.7,0.9,0.23742301624571455,0.37,NA,NA
1976-06-03T07:00:00Z,P8,1976,37.97817,-121.3823,21,44,38,0.4,0.24,0.38,3.8,0.8,0.22310328039750815,0.46,NA,NA
1976-06-22T07:00:00Z,P8,1976,37.97817,-121.3823,NA,13.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-07-07T07:00:00Z,P8,1976,37.97817,-121.3823,26,21.61,41,0.4,0.22,0.28,11,0.6,0.22655628199264363,0.53,NA,NA
1976-07-20T07:00:00Z,P8,1976,37.97817,-121.3823,26,20.07,43,0.4,0.22,0.35,10,0.7,0.2339630593642348,0.52,NA,NA
1976-08-03T07:00:00Z,P8,1976,37.97817,-121.3823,24,7.72,38,0.5,0.28,0.31,13,0.5,0.19997775126100162,0.5,NA,NA
1976-08-27T07:00:00Z,P8,1976,37.97817,-121.3823,24,9.11,41,0.5,0.27,0.27,14,0.6,0.2403904299776117,0.73,NA,NA
1976-09-14T07:00:00Z,P8,1976,37.97817,-121.3823,24,11.73,53,0.4,0.25,0.38,15,0.4,0.1960519062954056,0.63,NA,NA
1976-09-27T07:00:00Z,P8,1976,37.97817,-121.3823,23,10.96,43,0.5,0.26,0.34,14,0.5,0.23940111463525732,1.1,NA,NA
1976-10-13T07:00:00Z,P8,1976,37.97817,-121.3823,22,32.42,53,0.6,0.34,0.38,13,0.9,0.3648349712636823,2,NA,NA
1976-10-28T07:00:00Z,P8,1976,37.97817,-121.3823,18,21.61,36,0.6,0.29,0.64,15,1,0.4002304864634751,1.8,NA,NA
1976-11-10T08:00:00Z,P8,1976,37.97817,-121.3823,17,20.07,53,0.6,0.29,0.3,19,0.8,0.5309804822031496,1.7,NA,NA
1976-12-14T08:00:00Z,P8,1976,37.97817,-121.3823,9,3.89,46,0.5,0.2,0.34,21,0.8,NA,1.8,NA,NA
1977-01-25T08:00:00Z,P8,1977,37.97817,-121.3823,8,4.2,56,0.7,0.25,0.29,21,1.2,0.4924760018447233,2.6,NA,NA
1977-02-23T08:00:00Z,P8,1977,37.97817,-121.3823,12,5.87,51,0.5,0.25,0.33,23,0.8,0.46280879463295965,2.7,NA,NA
1977-03-10T08:00:00Z,P8,1977,37.97817,-121.3823,12,5.56,42,0.4,0.19,0.22,20,0.7,0.38605249659614255,1.8,NA,NA
1977-03-28T08:00:00Z,P8,1977,37.97817,-121.3823,13,8.03,47,0.4,0.23,0.28,22,0.7,0.386558404694958,2.5,NA,NA
1977-04-12T08:00:00Z,P8,1977,37.97817,-121.3823,17,40.91,46,0.4,0.17,0.23,18,0.7,0.3532416836468408,1.8,NA,NA
1977-04-26T07:00:00Z,P8,1977,37.97817,-121.3823,18,27.79,40,0.3,0.13,0.24,13,0.7,0.3190771516644845,0.7,NA,NA
1977-05-10T07:00:00Z,P8,1977,37.97817,-121.3823,17,27.02,40,0.3,0.18,0.18,9.3,0.6,0.33312436937442086,2.2,NA,NA
1977-05-25T07:00:00Z,P8,1977,37.97817,-121.3823,18,12.81,34,0.4,0.07,0.26,9.2,0.6,0.33262218178707603,1,NA,NA
1977-06-06T07:00:00Z,P8,1977,37.97817,-121.3823,22,8.65,20,0.3,0.18,0.21,11,0.4,0.2985616795868501,0.75,NA,NA
1977-06-23T07:00:00Z,P8,1977,37.97817,-121.3823,24,7.26,36,0.2,0.18,0.31,14,0.4,0.29506556976694465,0.75,NA,NA
1977-07-08T07:00:00Z,P8,1977,37.97817,-121.3823,25,10.34,28,0.3,0.21,0.24,14,0.5,0.3160708603367232,0.62,NA,NA
1977-07-21T07:00:00Z,P8,1977,37.97817,-121.3823,27,12.81,36,0.4,0.18,0.23,14,0.4,0.3356358585208165,0.47,NA,NA
1977-08-09T07:00:00Z,P8,1977,37.97817,-121.3823,26,14.67,46,0.1,0.17,0.2,13,0.3,0.33262218178707603,1,NA,NA
1977-08-22T07:00:00Z,P8,1977,37.97817,-121.3823,26,7.72,34,0.3,0.18,0.2,14,0.5,0.3416671598867959,0.37,NA,NA
1977-09-02T07:00:00Z,P8,1977,37.97817,-121.3823,25,3.24,NA,0.4,0.18,0.3,14,0.4,0.32810415487352695,0.39,NA,NA
1977-09-20T07:00:00Z,P8,1977,37.97817,-121.3823,23,10.81,40,0.4,0.19,0.26,9.5,0.6,0.32358913627484515,0.78,NA,NA
1977-10-04T07:00:00Z,P8,1977,37.97817,-121.3823,22,12.81,48,0.5,0.2,0.29,12,0.6,0.3734157587914104,0.8,NA,NA
1977-10-18T07:00:00Z,P8,1977,37.97817,-121.3823,20,8.18,48,0.6,0.2,0.31,13,0.7,0.417481061741777,0.9,NA,NA
1977-11-15T08:00:00Z,P8,1977,37.97817,-121.3823,15,15.75,54,0.6,0.31,0.31,16,0.9,0.7047347017954503,2.2,NA,NA
1977-12-16T08:00:00Z,P8,1977,37.97817,-121.3823,13,6.02,47,0.5,0.25,0.26,21,0.7,0.5644746567473085,2.2,NA,NA
1978-01-13T08:00:00Z,P8,1978,37.97817,-121.3823,11,1.3,28,1.5,0.16,0.26,19,2.3,0.3931382462821429,2.5,NA,NA
1978-02-15T08:00:00Z,P8,1978,37.97817,-121.3823,10,4.63,24,1,0.34,0.35,14,1.3,0.1759808624172475,1.2,NA,NA
1978-03-16T08:00:00Z,P8,1978,37.97817,-121.3823,15,8.65,32,0.6,0.12,0.32,15,1,0.16622033339855136,0.64,NA,NA
1978-04-04T08:00:00Z,P8,1978,37.97817,-121.3823,16,12.35,36,0.4,0.1,0.17,12,0.5,0.15550702816873271,0.44,NA,NA
1978-04-18T08:00:00Z,P8,1978,37.97817,-121.3823,17,12.81,34,0.3,NA,0.18,13,0.6,0.11338034085456973,0.35,NA,NA
1978-05-02T07:00:00Z,P8,1978,37.97817,-121.3823,19,11.12,38,0.5,0.12,0.19,14,0.6,0.09605505814666912,0.42,NA,NA
1978-05-16T07:00:00Z,P8,1978,37.97817,-121.3823,20,12.35,32,0.4,NA,NA,13,0.6,0.10567315443754964,0.23,NA,NA
1978-06-13T07:00:00Z,P8,1978,37.97817,-121.3823,22,14.09,34,0.1,0.07,0.17,13,0.5,0.10615451257998883,0.5,NA,NA
1978-06-27T07:00:00Z,P8,1978,37.97817,-121.3823,22,13.89,35,0.2,NA,NA,14,0.7,0.18331434539638433,0.59,NA,NA
1978-07-11T07:00:00Z,P8,1978,37.97817,-121.3823,25,6.55,32,0.4,0.15,0.24,14,0.7,0.23099912959863134,0.52,NA,NA
1978-07-25T07:00:00Z,P8,1978,37.97817,-121.3823,27,8.4,32,0.3,NA,NA,14,0.6,0.20292414849731433,0.64,NA,NA
1978-08-09T07:00:00Z,P8,1978,37.97817,-121.3823,28,18.53,36,0.5,0.16,0.21,21,0.5,0.19065891602344714,0.5,NA,NA
1978-08-22T07:00:00Z,P8,1978,37.97817,-121.3823,25,57.43,24,0.6,NA,NA,2.9,0.7,0.1847823765189637,0.1,NA,NA
1978-09-12T07:00:00Z,P8,1978,37.97817,-121.3823,23,14.2,44,0.7,0.19,0.31,10,0.9,0.24187473466378184,1,NA,NA
1978-09-26T07:00:00Z,P8,1978,37.97817,-121.3823,22,22.23,42,0.7,NA,NA,14,1,0.23841197660457517,1.1,NA,NA
1978-10-11T07:00:00Z,P8,1978,37.97817,-121.3823,22,14.82,44,0.6,0.23,0.32,14,1.1,0.19458050942569124,0.75,NA,NA
1978-10-24T07:00:00Z,P8,1978,37.97817,-121.3823,19,12.97,48,0.5,NA,NA,13,1,0.1975237374291897,0.92,NA,NA
1978-11-20T08:00:00Z,P8,1978,37.97817,-121.3823,10,8.65,52,0.3,0.17,0.24,12,0.8,0.18037961477756606,0.65,NA,NA
1978-12-05T08:00:00Z,P8,1978,37.97817,-121.3823,10,6.18,44,0.5,0.25,0.34,13,1.1,0.28508741799583,1.1,NA,NA
1979-01-17T08:00:00Z,P8,1979,37.97817,-121.3823,10,6.8,20,0.8,0.27,0.4,12,1.4,0.12593036220187712,1,0.45,26.424000000000003
1979-02-15T08:00:00Z,P8,1979,37.97817,-121.3823,11,6.49,38,NA,0.12,0.18,11,0.8,0.2369286028058768,0.73,NA,NA
1979-03-06T08:00:00Z,P8,1979,37.97817,-121.3823,13,4.64,32,0.5,0.11,0.18,15,0.7,0.11434457339979397,0.54,0.12,7.0464
1979-03-20T08:00:00Z,P8,1979,37.97817,-121.3823,13,11.43,60,0.2,NA,NA,13,0.4,0.15550702816873271,0.66,0.11,6.459200000000001
1979-04-03T08:00:00Z,P8,1979,37.97817,-121.3823,15,11.74,38,0.4,0.1,0.18,13,0.7,0.18184675781972065,0.59,0.07,4.110400000000001
1979-04-18T08:00:00Z,P8,1979,37.97817,-121.3823,16,31.19,44,0.5,NA,NA,13,1.1,0.31106341836774043,0.66,0.16,9.3952
1979-05-02T07:00:00Z,P8,1979,37.97817,-121.3823,19,18.53,36,0.7,0.06,0.34,14,1.1,0.34669723087146465,0.81,0.09,5.284800000000001
1979-05-22T07:00:00Z,P8,1979,37.97817,-121.3823,22,7.79,44,0.4,NA,NA,19,1.2,0.3436787555175917,1.1,0.35,20.552000000000003
1979-07-02T07:00:00Z,P8,1979,37.97817,-121.3823,25,6.43,40,0.3,0.19,0.2,18,0.4,0.21620402854289705,0.91,0.04,2.3488
1979-07-17T07:00:00Z,P8,1979,37.97817,-121.3823,26,5.56,34,0.3,NA,NA,22,0.5,0.16086061846284047,0.55,0.04,2.3488
1979-08-14T07:00:00Z,P8,1979,37.97817,-121.3823,26,8.77,24,0.4,0.16,0.25,17,0.6,0.17207424633163257,0.41,0.04,2.3488
1979-08-28T07:00:00Z,P8,1979,37.97817,-121.3823,24,NA,27,0.4,NA,NA,17,0.6,0.19850519888247894,0.48,0.04,2.3488
1979-09-11T07:00:00Z,P8,1979,37.97817,-121.3823,25,11.74,34,0.4,0.2,0.27,17,0.8,0.24979770057940567,0.75,0.06,3.5232
1979-09-25T07:00:00Z,P8,1979,37.97817,-121.3823,24,5.87,38,0.6,NA,NA,19,0.8,0.3015598787507845,1,0.14,8.220800000000002
1979-10-10T07:00:00Z,P8,1979,37.97817,-121.3823,21,16.68,42,0.3,0.14,0.21,17,0.7,0.2053807903973064,0.86,0.09,5.284800000000001
1979-10-24T07:00:00Z,P8,1979,37.97817,-121.3823,17,5.87,58,0.3,NA,NA,15,0.6,0.22606285917481336,0.66,0.14,8.220800000000002
1979-11-27T08:00:00Z,P8,1979,37.97817,-121.3823,12,5.72,62,0.4,0.19,0.26,18,0.8,0.2811006616302297,0.36,0.24,14.0928
1979-12-06T08:00:00Z,P8,1979,37.97817,-121.3823,11,9.88,NA,0.4,0.28,0.35,16,0.7,0.3035594602908036,0.23,0.22,12.918400000000002
1980-02-07T08:00:00Z,P8,1980,37.97817,-121.3823,10,1.86,18,0.1,0.07,0.13,10,0.3,0.11482676052338775,0.4,0.08,4.6976
1980-03-11T08:00:00Z,P8,1980,37.97817,-121.3823,14,6.8,32,0.3,0.06,0.15,12,0.7,0.09893872046191828,0.29,0.06,3.5232
1980-03-25T08:00:00Z,P8,1980,37.97817,-121.3823,13,10.81,46,0.1,NA,NA,11,0.4,0.11289829517675587,0.22,0.06,3.5232
1980-04-07T08:00:00Z,P8,1980,37.97817,-121.3823,14,7.11,40,0.2,0.11,0.17,12,0.5,0.13221783110746704,0.47,0.11,6.459200000000001
1980-04-22T08:00:00Z,P8,1980,37.97817,-121.3823,16,8.5,48,0.2,0.08,0.14,14,0.4,0.1119343443472945,0.42,0.08,4.6976
1980-05-06T07:00:00Z,P8,1980,37.97817,-121.3823,18,13.59,NA,0.2,0.09,0.16,12,0.4,0.11530899504676682,0.35,0.06,3.5232
1980-05-20T07:00:00Z,P8,1980,37.97817,-121.3823,20,13.28,48,0.3,NA,NA,13,0.6,0.08693260972193911,0.28,0.03,1.7616
1980-06-04T07:00:00Z,P8,1980,37.97817,-121.3823,18,18.53,52,0.2,0.06,0.14,13,0.4,0.12109954764238959,0.33,0.03,1.7616
1980-06-18T07:00:00Z,P8,1980,37.97817,-121.3823,22,21.31,40,0.4,NA,NA,12,0.7,0.19359981999288844,0.58,0.04,2.3488
1980-07-01T07:00:00Z,P8,1980,37.97817,-121.3823,23,NA,28,0.4,0.11,0.18,13,0.6,0.23841197660457517,0.74,0.11,6.459200000000001
1980-07-16T07:00:00Z,P8,1980,37.97817,-121.3823,24,7.42,36,0.2,NA,NA,16,0.6,0.19065891602344714,0.95,0.07,4.110400000000001
1980-08-05T07:00:00Z,P8,1980,37.97817,-121.3823,27,7.66,40,0.3,0.18,0.25,16,0.6,0.2295177729002222,0.62,0.07,4.110400000000001
1980-08-19T07:00:00Z,P8,1980,37.97817,-121.3823,26,5.69,44,0.4,NA,NA,16,0.6,0.2651798975589628,0.67,0.05,2.9360000000000004
1980-09-03T07:00:00Z,P8,1980,37.97817,-121.3823,25,10.38,46,0.4,0.2,0.26,14,0.8,0.3135666621166155,0.94,0.18,10.569600000000001
1980-09-16T07:00:00Z,P8,1980,37.97817,-121.3823,21,7.66,30,0.3,NA,NA,14,0.6,0.1950709267277081,0.76,0.1,5.872000000000001
1980-10-15T07:00:00Z,P8,1980,37.97817,-121.3823,18,NA,46,0.3,0.11,0.18,13,0.5,0.12883122315459253,0.58,0.12,7.0464
1980-10-28T08:00:00Z,P8,1980,37.97817,-121.3823,16,1.98,52,0.4,NA,NA,15,0.6,0.2305052988760577,0.92,0.13,7.6336
1980-11-13T08:00:00Z,P8,1980,37.97817,-121.3823,14,5.56,52,0.4,0.14,0.21,14,0.7,0.2295177729002222,0.92,0.13,7.6336
1980-12-10T08:00:00Z,P8,1980,37.97817,-121.3823,11,4.08,60,0.4,0.2,0.27,14,1,0.24236959115894688,0.71,0.25,14.680000000000001
1981-01-09T08:00:00Z,P8,1981,37.97817,-121.3823,10,NA,82,0.3,0.2,0.25,13,0.7,0.26915610677745067,1.2,0.3,17.616000000000003
1981-02-25T08:00:00Z,P8,1981,37.97817,-121.3823,14,7.66,62,0.5,0.28,0.33,14,1,0.4658732495634291,1.8,0.43,25.2496
1981-03-11T08:00:00Z,P8,1981,37.97817,-121.3823,14,10.13,80,0.7,0.35,0.42,14,1.6,0.3799842211598271,1.7,0.74,43.4528
1981-03-25T08:00:00Z,P8,1981,37.97817,-121.3823,15,6.3,58,1,NA,NA,15,1.4,0.3165718141140226,1.3,0.4,23.488000000000003
1981-04-09T08:00:00Z,P8,1981,37.97817,-121.3823,17,10.5,52,0.5,0.2,0.28,17,0.9,0.35475279578158203,1.3,0.16,9.3952
1981-04-28T07:00:00Z,P8,1981,37.97817,-121.3823,20,15.75,40,0.5,0.23,0.33,16,1,0.31757383551025864,1.2,0.23,13.505600000000001
1981-05-12T07:00:00Z,P8,1981,37.97817,-121.3823,22,11.74,44,0.5,0.3,0.38,14,0.8,0.31957833265384156,1.2,0.2,11.744000000000002
1981-05-27T07:00:00Z,P8,1981,37.97817,-121.3823,23,7.26,38,0.5,NA,NA,14,0.8,0.3250938066408023,1.2,0.23,13.505600000000001
1981-06-09T07:00:00Z,P8,1981,37.97817,-121.3823,25,6.33,34,0.4,0.24,0.34,15,0.7,0.31506906680579966,1.2,0.16,9.3952
1981-06-24T07:00:00Z,P8,1981,37.97817,-121.3823,26,2.48,48,0.3,NA,NA,12,0.6,0.3155699445551584,1.1,0.09,5.284800000000001
1981-07-07T07:00:00Z,P8,1981,37.97817,-121.3823,26,24.7,43,0.4,0.21,0.3,5.9,0.7,0.33664071077296676,0.97,0.06,3.5232
1981-07-22T07:00:00Z,P8,1981,37.97817,-121.3823,26,9.27,20,0.3,NA,NA,9.7,0.5,0.2453396537912033,0.54,0.04,2.3488
1981-08-04T07:00:00Z,P8,1981,37.97817,-121.3823,25,5.56,44,0.5,0.16,0.24,12,0.6,0.21965252406863542,0.48,0.04,2.3488
1981-08-19T07:00:00Z,P8,1981,37.97817,-121.3823,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981-09-02T07:00:00Z,P8,1981,37.97817,-121.3823,25,6.8,62,0.3,0.13,0.2,13,0.5,0.20931388177990437,0.32,0.06,3.5232
1981-09-16T07:00:00Z,P8,1981,37.97817,-121.3823,24,4.64,44,0.4,NA,NA,14,0.7,0.29656366583285104,0.45,0.14,8.220800000000002
1981-10-05T07:00:00Z,P8,1981,37.97817,-121.3823,21,6.18,60,0.4,0.14,0.21,15,0.7,0.3065599996416338,0.79,0.08,4.6976
1981-10-20T07:00:00Z,P8,1981,37.97817,-121.3823,19,18.84,52,0.4,NA,NA,16,0.8,0.321082101931347,1.3,0.21,12.3312
1981-11-17T08:00:00Z,P8,1981,37.97817,-121.3823,16,11.89,68,0.4,0.25,0.33,19,1.2,0.3885823715956887,1.4,0.57,33.4704
1981-12-15T08:00:00Z,P8,1981,37.97817,-121.3823,11,4.02,56,0.4,0.38,0.41,20,1.4,0.35576038078602823,1.7,0.87,51.086400000000005
1982-01-28T08:00:00Z,P8,1982,37.97817,-121.3823,8,3.09,40,0.6,0.36,0.44,15,1.6,0.2641862648085534,1.1,0.72,42.278400000000005
1982-02-11T08:00:00Z,P8,1982,37.97817,-121.3823,10,5.71,52,0.4,NA,NA,NA,1,0.27015057693541633,1,0.44,25.836800000000004
1982-03-02T08:00:00Z,P8,1982,37.97817,-121.3823,12,4.79,56,0.2,0.11,0.17,12,0.5,0.12641371485538103,0.61,0.16,9.3952
1982-03-16T08:00:00Z,P8,1982,37.97817,-121.3823,11,4.79,52,0.3,NA,NA,11,0.8,0.14190745201642327,0.6,0.2,11.744000000000002
1982-04-14T08:00:00Z,P8,1982,37.97817,-121.3823,15,6.02,44,0.3,0.09,0.17,13,0.6,0.1119343443472945,0.29,0.11,6.459200000000001
1982-04-30T07:00:00Z,P8,1982,37.97817,-121.3823,NA,NA,66,0.3,NA,NA,8.6,0.5,NA,0.12,0.11,6.459200000000001
1982-05-17T07:00:00Z,P8,1982,37.97817,-121.3823,22,7.26,56,0.3,0.12,0.19,9.9,0.5,0.0778221696090331,0.24,0.14,8.220800000000002
1982-06-14T07:00:00Z,P8,1982,37.97817,-121.3823,22,19.3,44,0.3,0.17,0.28,14,0.8,0.1691463857712447,0.59,0.21,12.3312
1982-06-28T07:00:00Z,P8,1982,37.97817,-121.3823,22,11.42,42,0.2,NA,NA,14,0.6,0.1779353668456181,0.72,0.09,5.284800000000001
1982-07-13T07:00:00Z,P8,1982,37.97817,-121.3823,24,18.37,40,0.5,0.15,0.25,15,0.8,0.1696342371225737,0.62,0.09,5.284800000000001
1982-07-27T07:00:00Z,P8,1982,37.97817,-121.3823,24,6.48,40,0.4,NA,NA,15,0.6,0.24088515402823782,1.1,0.14,8.220800000000002
1982-08-10T07:00:00Z,P8,1982,37.97817,-121.3823,24,4.63,28,0.3,0.13,0.21,14,0.5,0.23248089216105328,1,0.12,7.0464
1982-08-24T07:00:00Z,P8,1982,37.97817,-121.3823,24,3.4,32,0.2,NA,NA,16,0.6,0.21423448068906512,1.1,0.08,4.6976
1982-09-07T07:00:00Z,P8,1982,37.97817,-121.3823,23,NA,47,0.3,0.1,0.18,13,0.6,0.18723007796639707,0.86,0.08,4.6976
1982-09-21T07:00:00Z,P8,1982,37.97817,-121.3823,19,4.63,52,0.4,NA,NA,13,0.9,0.11820340414125159,0.58,0.17,9.9824
1982-10-06T07:00:00Z,P8,1982,37.97817,-121.3823,17,3.24,48,0.1,0.07,0.12,11,0.3,0.082136326297176,0.58,0.07,4.110400000000001
1982-11-05T08:00:00Z,P8,1982,37.97817,-121.3823,15,1.24,44,0.1,0.09,0.14,9.6,0.3,0.09990027012676195,0.39,0.09,5.284800000000001
1982-12-03T08:00:00Z,P8,1982,37.97817,-121.3823,12,5.25,24,0.2,0.05,0.16,14,0.6,0.08069802975257187,0.24,0.16,9.3952
1983-01-04T08:00:00Z,P8,1983,37.97817,-121.3823,7,2.32,44,0.3,0.07,0.14,12,0.4,0.08789225478683427,0.36,0.09,5.284800000000001
1983-02-03T08:00:00Z,P8,1983,37.97817,-121.3823,10,2.62,28,0.2,0.14,0.27,14,0.8,0.10326702727577193,0.45,0.16,9.3952
1983-03-22T08:00:00Z,P8,1983,37.97817,-121.3823,13,5.09,26,0.2,0.12,0.2,15,0.6,0.12544705907032436,0.37,0.16,9.3952
1983-04-05T08:00:00Z,P8,1983,37.97817,-121.3823,14,8.8,42,0.3,0.08,0.15,12,0.5,0.11434457339979397,0.25,0.1,5.872000000000001
1983-05-03T07:00:00Z,P8,1983,37.97817,-121.3823,16,7.72,40,0.1,NA,NA,12,0.4,0.08789225478683427,0.26,0.09,5.284800000000001
1983-06-15T07:00:00Z,P8,1983,37.97817,-121.3823,21,4.48,30,0.1,0.06,0.16,10,0.5,0.061538256406628,0.2,0.07,4.110400000000001
1983-07-14T07:00:00Z,P8,1983,37.97817,-121.3823,23,3.4,36,0.7,0.04,0.05,9.2,0.8,0.05722909648899372,0.23,0.07,4.110400000000001
1983-08-16T07:00:00Z,P8,1983,37.97817,-121.3823,25,15.13,44,0.2,0.08,0.15,14,0.6,0.1847823765189637,0.87,0.07,4.110400000000001
1983-09-27T07:00:00Z,P8,1983,37.97817,-121.3823,20,5.25,52,0.3,0.08,0.14,11,0.4,0.08309533546672404,0.54,0.13,7.6336
1983-10-11T07:00:00Z,P8,1983,37.97817,-121.3823,19,4.17,49,0.1,0.06,0.11,9.5,0.3,0.06441098503011711,0.36,0.07,4.110400000000001
1983-11-08T08:00:00Z,P8,1983,37.97817,-121.3823,16,2.58,44,0.2,0.06,0.12,12,0.4,0.13221783110746704,0.67,0.09,5.284800000000001
1983-12-08T08:00:00Z,P8,1983,37.97817,-121.3823,11,2.47,48,0.1,0.04,0.08,14,0.3,0.08597309855944875,0.36,0.06,3.5232
1984-01-24T08:00:00Z,P8,1984,37.97817,-121.3823,10,6.33,53,0.2,0.06,0.11,12,0.4,0.10519184078800826,0.42,0.1,5.872000000000001
1984-02-08T08:00:00Z,P8,1984,37.97817,-121.3823,12,3.4,52,0.2,0.06,0.11,12,0.4,0.17012213867508527,0.78,0.09,5.284800000000001
1984-03-08T08:00:00Z,P8,1984,37.97817,-121.3823,13,9.26,73,0.3,0.14,0.2,15,0.6,0.18918912098420673,0.76,0.18,10.569600000000001
1984-04-10T08:00:00Z,P8,1984,37.97817,-121.3823,16,10.34,56,0.4,0.19,0.29,15,1,0.28060249981687907,1.4,0.35,20.552000000000003
1984-05-11T07:00:00Z,P8,1984,37.97817,-121.3823,21,13.74,48,0.5,0.24,0.34,15,1,0.2865831189723654,1.4,0.19,11.1568
1984-06-05T07:00:00Z,P8,1984,37.97817,-121.3823,23,2.01,44,0.4,0.31,0.37,13,0.9,0.24880671864522214,1.2,0.35,20.552000000000003
1984-07-05T07:00:00Z,P8,1984,37.97817,-121.3823,27,5.09,30,0.7,0.21,0.3,15,0.9,0.266173698472123,1.4,0.14,8.220800000000002
1984-07-18T07:00:00Z,P8,1984,37.97817,-121.3823,28,4.32,52,0.3,NA,NA,NA,0.5,0.2354456299860757,1.1,0.06,3.5232
1984-08-02T07:00:00Z,P8,1984,37.97817,-121.3823,26,4.01,50,0.4,0.13,0.22,16,0.6,0.27363253118413816,0.01,0.05,2.9360000000000004
1984-08-17T07:00:00Z,P8,1984,37.97817,-121.3823,26,5.09,51,0.4,NA,NA,14,0.6,0.2711452135575238,1,0.09,5.284800000000001
